library_book_id,library_id,book_id,qty
4304,6,42140,31
4305,4,8862,16
4306,6,18333,96
4307,6,14743,12
4308,5,13964,1
4309,10,8891,73
4310,2,42162,95
4311,9,26046,84
4312,2,28396,42
4313,3,4009,21
4314,6,35669,50
4315,4,7752,32
4316,1,30095,65
4317,1,15688,35
4318,3,17977,60
4319,5,18834,73
4320,6,10519,72
4321,10,7269,42
4322,7,29083,96
4323,3,38830,74
4324,9,44183,93
4325,2,33836,82
4326,5,45037,44
4327,8,40460,2
4328,4,14007,57
4329,5,6549,88
4330,6,20505,23
4331,10,13140,98
4332,1,38583,32
4333,8,29741,7
4334,3,2920,69
4335,5,5297,95
4336,2,35465,22
4337,10,35485,52
4338,3,463,67
4339,3,11919,55
4340,2,30343,23
4341,10,13203,76
4342,8,16297,100
4343,9,2677,75
4344,4,22489,55
4345,9,7536,44
4346,7,10912,71
4347,9,7370,39
4348,2,36334,58
4349,4,3770,22
4350,9,7845,51
4351,5,17360,78
4352,7,44737,81
4353,10,4055,46
4354,8,17733,81
4355,8,9540,48
4356,5,28185,77
4357,4,14064,42
4358,9,6549,92
4359,7,41908,30
4360,8,30697,48
4361,8,147,42
4362,4,41576,51
4363,8,475,73
4364,4,12302,32
4365,2,24888,49
4366,2,18753,54
4367,2,23707,49
4368,8,6708,76
4369,2,250,92
4370,5,337,28
4371,7,19353,2
4372,3,357,24
4373,3,10929,63
4374,8,9754,45
4375,4,31476,74
4376,9,27333,48
4377,1,45362,39
4378,4,19448,1
4379,2,25142,64
4380,10,12019,43
4381,8,1491,12
4382,3,43562,69
4383,7,24147,16
4384,8,25956,19
4385,10,30348,40
4386,7,12684,7
4387,4,40437,69
4388,10,29052,25
4389,5,31185,40
4390,4,28859,96
4391,10,3900,100
4392,3,3733,39
4393,9,12365,11
4394,5,16653,29
4395,5,30739,85
4396,9,30635,6
4397,6,27812,47
4398,1,32975,61
4399,6,1947,64
4400,2,24271,50
4401,4,32939,43
4402,1,935,48
4403,4,6156,38
4404,4,29484,67
4405,1,17007,6
4406,5,19599,14
4407,4,10863,23
4408,1,40870,24
4409,6,12482,51
4410,1,404,16
4411,1,15420,58
4412,9,8910,27
4413,7,14647,11
4414,10,27539,28
4415,4,15330,84
4416,1,28187,17
4417,8,9030,20
4418,7,1230,83
4419,8,15638,59
4420,2,27293,65
4421,1,32257,28
4422,8,35927,44
4423,5,24213,100
4424,9,11048,88
4425,1,12923,96
4426,10,23963,88
4427,5,6194,55
4428,8,18683,14
4429,7,15509,39
4430,2,23942,48
4431,9,5976,32
4432,2,23080,30
4433,3,28865,69
4434,3,28134,49
4435,7,18699,35
4436,3,31102,25
4437,8,8537,25
4438,4,25034,96
4439,9,3402,50
4440,2,6856,42
4441,6,11036,60
4442,9,8552,78
4443,9,12301,63
4444,6,43073,4
4445,9,31116,21
4446,1,35896,63
4447,4,9100,30
4448,4,27528,16
4449,4,15966,10
4450,1,38988,16
4451,3,17328,6
4452,8,2045,90
4453,8,45414,87
4454,10,2725,51
4455,4,26695,70
4456,2,36348,44
4457,9,42038,90
4458,10,13872,17
4459,10,27404,14
4460,9,38564,67
4461,3,35283,84
4462,4,11556,47
4463,5,14002,88
4464,10,39473,35
4465,7,11771,74
4466,3,43390,60
4467,4,16229,65
4468,1,29395,17
4469,7,2299,8
4470,8,40487,100
4471,5,81,75
4472,8,8931,62
4473,2,10663,25
4474,9,664,74
4475,10,17085,38
4476,9,24601,11
4477,3,43958,45
4478,4,31103,93
4479,6,45641,80
4480,3,6003,92
4481,1,19041,30
4482,1,18822,73
4483,7,37340,17
4484,9,27194,67
4485,7,9828,15
4486,3,19381,16
4487,4,29720,31
4488,6,12297,49
4489,9,31555,68
4490,2,42818,35
4491,2,15557,92
4492,4,41111,66
4493,9,43360,49
4494,3,35448,12
4495,5,45267,54
4496,10,24655,3
4497,1,44836,21
4498,2,22072,52
4499,8,14389,92
4500,4,24807,7
4501,10,37434,46
4502,7,29545,98
4503,8,9516,94
4504,7,13628,37
4505,7,45119,46
4506,5,16654,87
4507,2,7103,28
4508,5,21665,23
4509,5,7529,34
4510,9,14861,79
4511,6,40372,70
4512,9,8249,79
4513,3,423,11
4514,2,27425,22
4515,1,32696,63
4516,6,10013,84
4517,8,15409,71
4518,4,39027,96
4519,5,11690,17
4520,5,36261,75
4521,2,4813,74
4522,8,35313,18
4523,4,20972,12
4524,8,17018,25
4525,2,11006,89
4526,2,32097,51
4527,7,10073,41
4528,4,2528,66
4529,1,39623,14
4530,2,1531,24
4531,4,22649,40
4532,10,18370,89
4533,10,11613,46
4534,9,15136,85
4535,1,35921,89
4536,5,44160,67
4537,3,5196,91
4538,6,12665,29
4539,10,45113,33
4540,8,8853,5
4541,3,21723,100
4542,5,43132,38
4543,6,25021,13
4544,7,29914,64
4545,10,39022,30
4546,4,39876,45
4547,3,16390,29
4548,10,26571,70
4549,4,33751,76
4550,9,413,1
4551,6,23237,63
4552,2,5190,29
4553,1,43616,41
4554,2,5685,98
4555,3,41491,47
4556,10,1509,98
4557,2,25191,83
4558,2,1957,81
4559,2,23331,33
4560,4,27847,41
4561,4,27724,63
4562,8,38562,34
4563,10,4796,54
4564,9,5550,64
4565,8,3688,62
4566,5,37743,46
4567,3,3827,13
4568,5,10200,37
4569,7,18039,1
4570,10,13577,21
4571,10,17914,75
4572,4,21220,83
4573,10,19428,54
4574,8,3554,55
4575,10,23937,63
4576,8,10205,51
4577,8,14072,39
4578,2,45617,94
4579,1,37674,5
4580,1,42041,77
4581,9,8860,99
4582,3,29999,86
4583,7,15052,58
4584,1,14812,24
4585,9,13285,2
4586,2,10416,97
4587,2,7914,26
4588,9,40425,21
4589,1,11970,4
4590,2,15430,97
4591,10,30085,53
4592,7,23758,84
4593,3,11520,14
4594,9,19173,72
4595,9,10568,95
4596,4,35252,82
4597,8,24780,85
4598,10,7718,74
4599,4,43432,84
4600,6,17356,16
4601,9,23002,1
4602,2,5358,92
4603,4,45358,43
4604,6,5332,98
4605,1,44133,58
4606,4,42485,92
4607,2,13997,70
4608,7,32413,67
4609,10,2923,64
4610,1,14604,29
4611,4,24056,2
4612,4,16199,100
4613,2,40597,78
4614,7,5756,61
4615,5,25433,19
4616,3,42261,44
4617,6,42953,70
4618,4,40291,35
4619,3,23882,33
4620,8,33686,67
4621,2,11347,95
4622,10,42953,83
4623,4,3070,71
4624,1,23547,76
4625,5,6466,69
4626,5,2702,45
4627,3,41710,74
4628,10,31054,69
4629,10,24173,15
4630,9,3798,42
4631,4,35895,78
4632,10,36260,2
4633,4,37305,44
4634,4,17356,26
4635,8,14096,13
4636,5,14566,95
4637,3,24154,28
4638,8,12582,75
4639,7,20417,94
4640,3,42597,69
4641,8,42625,5
4642,5,12527,57
4643,5,22557,71
4644,4,3006,35
4645,10,32592,88
4646,4,13598,7
4647,9,10767,72
4648,4,9961,13
4649,9,22461,71
4650,9,11767,62
4651,7,22331,40
4652,7,17609,75
4653,2,15690,91
4654,2,16074,29
4655,4,9125,42
4656,3,24155,13
4657,6,5062,100
4658,4,27149,77
4659,8,19662,70
4660,8,40622,74
4661,5,43325,13
4662,7,15578,38
4663,5,28553,38
4664,1,32160,88
4665,5,3587,43
4666,8,33052,61
4667,7,1301,32
4668,2,24626,33
4669,7,22618,93
4670,10,22166,11
4671,1,38674,53
4672,8,5294,84
4673,10,12546,5
4674,2,40969,85
4675,1,13666,52
4676,1,3403,8
4677,5,12571,43
4678,5,28209,50
4679,9,13131,64
4680,5,7695,15
4681,1,25002,12
4682,10,6217,58
4683,5,10814,1
4684,7,27763,35
4685,1,41782,98
4686,5,13916,28
4687,2,6992,13
4688,3,21838,61
4689,1,830,37
4690,6,25242,49
4691,9,7220,88
4692,6,22932,71
4693,5,43636,28
4694,1,15957,67
4695,10,13157,96
4696,8,17253,93
4697,2,33026,86
4698,5,8087,79
4699,3,15673,90
4700,9,17152,37
4701,5,16647,11
4702,1,8,38
4703,9,5503,56
4704,6,10215,25
4705,10,31092,71
4706,6,30633,33
4707,7,41342,8
4708,4,38496,88
4709,8,3047,60
4710,10,12944,81
4711,1,597,33
4712,4,23229,55
4713,10,22784,6
4714,9,43888,11
4715,7,11311,93
4716,6,8204,70
4717,8,28429,11
4718,2,10801,95
4719,6,7610,58
4720,1,24951,31
4721,4,31034,89
4722,7,23832,63
4723,8,11571,100
4724,7,7803,10
4725,4,13611,35
4726,9,25078,12
4727,6,45306,26
4728,6,18041,13
4729,1,5853,94
4730,7,10968,62
4731,2,19433,9
4732,1,25564,42
4733,3,9961,70
4734,9,110,21
4735,6,45159,55
4736,8,3025,91
4737,6,20749,25
4738,8,10107,64
4739,7,22373,66
4740,8,24910,54
4741,7,3055,60
4742,4,3631,14
4743,1,15900,26
4744,3,36128,82
4745,1,6540,93
4746,8,7708,36
4747,3,12993,5
4748,2,13203,46
4749,2,27511,1
4750,10,19858,62
4751,4,38400,5
4752,1,22325,24
4753,1,35459,8
4754,5,40132,48
4755,3,13314,1
4756,5,17015,9
4757,5,11934,74
4758,9,32016,82
4759,5,11036,6
4760,3,40180,97
4761,1,12408,94
4762,10,23596,44
4763,8,34157,43
4764,6,13519,20
4765,8,32083,66
4766,8,7960,22
4767,9,20646,27
4768,9,28687,26
4769,7,21493,74
4770,10,27039,83
4771,3,33440,67
4772,5,9019,6
4773,1,32649,29
4774,1,16542,11
4775,8,5918,96
4776,2,14312,18
4777,9,28462,61
4778,2,33194,14
4779,2,18576,93
4780,6,18519,48
4781,6,23721,1
4782,1,21717,58
4783,8,29069,49
4784,2,40997,5
4785,1,40214,44
4786,7,28736,64
4787,3,24620,63
4788,3,17733,99
4789,9,10545,62
4790,2,20879,72
4791,9,30263,22
4792,7,29627,83
4793,1,5255,25
4794,7,9107,21
4795,3,40636,62
4796,6,26075,41
4797,6,38150,30
4798,2,19371,89
4799,5,18261,50
4800,1,32947,25
4801,7,1504,65
4802,1,5113,57
4803,9,38198,45
4804,3,5755,76
4805,5,18160,43
4806,3,12118,64
4807,4,25639,29
4808,2,38647,25
4809,6,17468,71
4810,6,13345,28
4811,9,4277,48
4812,9,10920,18
4813,3,12612,40
4814,9,3446,96
4815,5,32679,20
4816,6,12412,33
4817,5,41464,83
4818,6,35491,56
4819,4,11359,94
4820,5,26827,28
4821,6,29908,25
4822,1,24671,23
4823,8,33356,31
4824,5,40891,63
4825,10,5346,31
4826,1,8572,40
4827,2,40502,92
4828,6,44529,52
4829,5,16891,83
4830,10,14305,15
4831,10,30535,27
4832,6,30415,28
4833,1,13276,92
4834,8,13832,14
4835,4,22539,4
4836,1,34706,63
4837,5,34080,96
4838,3,5661,1
4839,3,3293,41
4840,7,28023,67
4841,10,3301,79
4842,5,27539,66
4843,9,30041,89
4844,4,32609,96
4845,10,1848,8
4846,10,29512,27
4847,7,43681,8
4848,4,23922,91
4849,8,11601,6
4850,5,34053,88
4851,6,3869,90
4852,3,11313,35
4853,3,15888,93
4854,4,7339,11
4855,6,44559,49
4856,3,14477,25
4857,8,15316,13
4858,2,2287,68
4859,6,39933,28
4860,2,45570,62
4861,7,3916,88
4862,7,16874,74
4863,4,44001,75
4864,1,5249,10
4865,9,25015,100
4866,8,9351,35
4867,5,28942,99
4868,8,43028,60
4869,7,38761,57
4870,1,2864,98
4871,1,14096,28
4872,5,10920,81
4873,4,9735,58
4874,6,3834,52
4875,3,19433,62
4876,7,15361,65
4877,4,2004,51
4878,1,19062,79
4879,5,23832,25
4880,10,32957,82
4881,3,35283,34
4882,10,24096,5
4883,3,35958,98
4884,9,24205,32
4885,10,25623,26
4886,7,11566,18
4887,1,6217,78
4888,8,3682,45
4889,8,29873,13
4890,10,36423,67
4891,10,9620,22
4892,6,5816,71
4893,8,30978,37
4894,2,11295,92
4895,2,43930,82
4896,2,38514,83
4897,7,29053,98
4898,4,24885,76
4899,2,8529,92
4900,9,27601,10
4901,9,10421,3
4902,6,25895,52
4903,10,835,7
4904,7,5585,8
4905,6,44613,69
4906,8,3873,26
4907,7,40152,54
4908,1,2423,67
4909,9,16271,45
4910,4,29932,57
4911,6,34762,89
4912,9,21758,12
4913,9,31814,57
4914,3,34327,43
4915,2,19803,3
4916,7,16857,11
4917,1,38496,92
4918,1,252,90
4919,9,33993,74
4920,8,6218,69
4921,10,16243,19
4922,1,10525,86
4923,6,35921,81
4924,6,33933,43
4925,5,14460,20
4926,3,8515,77
4927,3,21322,29
4928,10,19333,50
4929,9,25174,43
4930,4,43132,76
4931,4,1686,9
4932,10,24478,5
4933,10,29966,31
4934,6,8048,54
4935,4,31669,31
4936,3,37900,1
4937,7,7603,23
4938,4,28760,32
4939,8,11372,44
4940,1,3291,48
4941,1,22443,25
4942,7,31182,66
4943,1,35427,71
4944,1,37379,37
4945,8,23596,73
4946,7,8737,39
4947,4,12783,32
4948,1,43739,31
4949,1,38522,59
4950,5,15245,33
4951,4,15295,43
4952,4,27588,86
4953,3,15862,57
4954,8,42953,2
4955,1,13834,31
4956,4,27413,27
4957,3,19571,55
4958,6,40833,70
4959,2,6971,28
4960,1,38513,91
4961,3,7896,7
4962,6,30411,76
4963,2,31220,69
4964,3,14605,32
4965,3,1053,83
4966,7,4610,3
4967,1,31088,58
4968,7,4373,10
4969,8,28729,5
4970,2,41125,97
4971,4,31196,81
4972,7,4,92
4973,10,34268,6
4974,7,18503,35
4975,8,28760,57
4976,5,41740,50
4977,3,44783,21
4978,3,20567,54
4979,2,33447,28
4980,7,8151,40
4981,8,43994,52
4982,3,3815,20
4983,9,28724,4
4984,6,7590,87
4985,7,16299,37
4986,6,20562,77
4987,5,14214,47
4988,10,15638,41
4989,7,13733,23
4990,8,2851,34
4991,5,8221,78
4992,6,28543,90
4993,4,22726,78
4994,5,22931,61
4995,6,18699,12
4996,6,13344,60
4997,9,26723,34
4998,1,25693,57
4999,6,29155,90
5000,1,26666,10
5001,7,14487,75
5002,10,11886,20
5003,8,25015,41
5004,6,3585,31
5005,10,32281,55
5006,6,42607,3
5007,3,29879,30
5008,9,18260,26
5009,9,23784,48
5010,6,16313,11
5011,8,15846,82
5012,6,26,7
5013,8,14300,64
5014,2,9223,64
5015,1,22835,67
5016,9,26071,19
5017,4,3545,40
5018,7,23238,19
5019,2,10414,50
5020,6,7138,54
5021,10,7975,64
5022,10,3469,22
5023,9,481,38
5024,1,19043,83
5025,9,29187,40
5026,2,33956,35
5027,3,30229,28
5028,6,14350,4
5029,1,29085,31
5030,2,33555,48
5031,7,36424,22
5032,3,2595,93
5033,8,10585,26
5034,2,12143,97
5035,6,31813,69
5036,8,24626,14
5037,10,26583,77
5038,2,25379,5
5039,4,30415,14
5040,5,2182,54
5041,8,25320,30
5042,1,35254,7
5043,7,26503,96
5044,9,1645,79
5045,7,11502,71
5046,9,35925,45
5047,6,31910,46
5048,10,3973,75
5049,10,385,51
5050,6,4264,42
5051,3,13593,17
5052,10,24315,15
5053,9,7606,2
5054,2,26950,92
5055,6,24930,89
5056,10,17603,75
5057,1,17149,85
5058,2,5322,16
5059,5,23552,77
5060,3,2686,56
5061,2,26175,98
5062,10,16716,43
5063,3,36636,24
5064,8,31904,59
5065,6,42701,73
5066,6,24914,85
5067,10,31332,98
5068,5,42489,14
5069,2,35689,5
5070,7,28278,66
5071,10,39541,50
5072,7,32330,40
5073,6,14176,62
5074,6,19768,72
5075,8,29256,83
5076,8,13964,78
5077,5,3088,69
5078,3,4657,54
5079,2,45585,33
5080,3,18926,86
5081,2,7053,98
5082,3,34016,46
5083,3,5720,64
5084,4,39106,100
5085,5,24296,85
5086,6,2209,52
5087,1,45350,88
5088,3,38476,32
5089,5,6066,11
5090,5,44816,47
5091,1,15901,50
5092,9,5128,26
5093,2,21010,6
5094,10,16228,37
5095,5,44380,54
5096,3,11341,88
5097,5,35886,63
5098,4,41592,82
5099,2,34157,40
5100,1,523,9
5101,1,3870,13
5102,5,30598,79
5103,4,18843,69
5104,1,17707,42
5105,7,27747,93
5106,8,12075,64
5107,1,10879,32
5108,7,31259,42
5109,10,11426,27
5110,5,8834,99
5111,4,16965,1
5112,3,7865,12
5113,1,32353,40
5114,4,12079,40
5115,4,24727,79
5116,8,18817,51
5117,5,16919,84
5118,10,12317,52
5119,8,348,20
5120,10,29367,49
5121,5,25495,34
5122,6,40884,100
5123,8,12079,93
5124,6,1555,70
5125,9,12652,68
5126,4,17349,88
5127,7,28409,52
5128,10,25863,56
5129,7,13588,58
5130,6,13155,17
5131,8,30397,92
5132,2,34327,91
5133,4,36253,4
5134,2,8988,12
5135,5,25319,75
5136,1,414,85
5137,9,42311,80
5138,5,22743,55
5139,6,22816,6
5140,2,6483,72
5141,10,17271,48
5142,8,19327,6
5143,5,21121,95
5144,10,13677,33
5145,1,10712,89
5146,1,27607,96
5147,1,7220,89
5148,3,38300,51
5149,8,16271,97
5150,6,37387,5
5151,4,19528,86
5152,8,17683,50
5153,2,63,79
5154,2,3014,2
5155,10,35440,14
5156,5,21829,41
5157,2,21114,69
5158,4,31437,94
5159,4,3536,56
5160,1,6984,88
5161,1,17803,97
5162,8,17643,30
5163,8,31305,38
5164,9,13640,93
5165,5,15566,88
5166,7,45536,2
5167,5,37387,66
5168,6,19103,80
5169,10,42145,7
5170,7,22414,82
5171,6,20895,75
5172,3,17295,56
5173,10,44309,67
5174,4,793,17
5175,1,28336,95
5176,8,1381,67
5177,3,8544,42
5178,9,14698,85
5179,6,29547,2
5180,3,44925,37
5181,5,42300,99
5182,8,11597,86
5183,6,22911,16
5184,4,25100,26
5185,4,24346,2
5186,3,16982,25
5187,3,12845,20
5188,7,2934,40
5189,7,45194,79
5190,2,11548,39
5191,10,3420,90
5192,1,31669,64
5193,1,40012,77
5194,3,29044,12
5195,3,20417,13
5196,1,12555,81
5197,4,6273,4
5198,10,15587,33
5199,6,27578,52
5200,9,37847,45
5201,10,25353,76
5202,7,133,28
5203,1,28255,100
5204,3,14479,13
5205,2,3686,71
5206,3,29395,46
5207,10,40573,44
5208,9,9456,40
5209,5,1710,35
5210,4,15973,35
5211,4,8203,34
5212,10,18279,18
5213,7,2545,19
5214,10,698,81
5215,1,31465,46
5216,7,22067,87
5217,10,13600,70
5218,2,26506,81
5219,1,28200,27
5220,3,8710,43
5221,4,24658,75
5222,1,29745,75
5223,10,36048,80
5224,10,40081,38
5225,2,17778,4
5226,9,45114,88
5227,9,9591,35
5228,7,39503,83
5229,5,38989,47
5230,8,45382,43
5231,7,40130,19
5232,5,26212,83
5233,6,12749,76
5234,5,7071,52
5235,10,21121,57
5236,4,15925,22
5237,4,109,25
5238,3,26596,65
5239,6,15867,49
5240,2,10206,56
5241,9,33978,3
5242,3,43035,70
5243,1,130,48
5244,7,29435,58
5245,6,37603,54
5246,9,19390,60
5247,5,8799,63
5248,7,24192,50
5249,5,26853,17
5250,2,37808,87
5251,9,13995,23
5252,6,16349,81
5253,6,14319,72
5254,4,2821,44
5255,6,27194,62
5256,9,5015,56
5257,10,9632,11
5258,9,12123,16
5259,3,42099,49
5260,6,1533,54
5261,1,28455,56
5262,4,32410,84
5263,9,32637,61
5264,9,41463,67
5265,9,28566,67
5266,1,3409,90
5267,1,7389,82
5268,10,24568,64
5269,4,6851,25
5270,8,43681,6
5271,9,32899,6
5272,4,7714,16
5273,1,22026,3
5274,8,40276,43
5275,5,23276,96
5276,2,21125,39
5277,9,5352,42
5278,7,13368,48
5279,5,3343,64
5280,5,5305,83
5281,2,43273,79
5282,3,33873,59
5283,9,22802,31
5284,1,6657,84
5285,5,24457,100
5286,2,31247,88
5287,5,7588,87
5288,1,4714,23
5289,1,3707,5
5290,9,3750,46
5291,2,42146,44
5292,7,31031,42
5293,7,41699,62
5294,8,36706,5
5295,7,11563,54
5296,10,13423,50
5297,3,25510,45
5298,1,17116,50
5299,3,43361,90
5300,10,32833,8
5301,4,22557,91
5302,6,20182,85
5303,8,42929,22
5304,9,31800,14
5305,7,42341,24
5306,7,37134,82
5307,7,44567,33
5308,6,7113,49
5309,7,21182,49
5310,9,40189,27
5311,9,10033,83
5312,6,35138,99
5313,10,8557,73
5314,7,8627,97
5315,5,103,98
5316,8,434,73
5317,8,4390,96
5318,10,31839,5
5319,1,14313,40
5320,9,17158,43
5321,3,9820,85
5322,5,4979,11
5323,9,29908,54
5324,4,1731,54
5325,5,16433,42
5326,6,18414,52
5327,1,15136,53
5328,7,7230,80
5329,2,2412,77
5330,8,16398,91
5331,8,8924,64
5332,2,29680,87
5333,1,38656,78
5334,3,17893,4
5335,3,534,48
5336,2,39792,51
5337,10,29289,65
5338,5,9423,28
5339,4,944,86
5340,4,17151,34
5341,8,34153,16
5342,10,8540,59
5343,9,2934,10
5344,1,37766,12
5345,6,39624,18
5346,2,24601,5
5347,1,5255,19
5348,5,12052,45
5349,7,27411,45
5350,5,2179,57
5351,7,5885,17
5352,6,12786,89
5353,4,30273,91
5354,1,3978,2
5355,10,32812,49
5356,2,5508,36
5357,9,29720,27
5358,9,19398,80
5359,5,5863,96
5360,9,3743,81
5361,8,20023,89
5362,5,11693,2
5363,6,42439,69
5364,8,23423,14
5365,3,43499,28
5366,6,35475,51
5367,9,9346,59
5368,8,30403,24
5369,4,35125,81
5370,3,27880,1
5371,10,19818,20
5372,7,5713,6
5373,3,35578,86
5374,2,17639,70
5375,4,30598,16
5376,7,14769,24
5377,1,3088,81
5378,7,28715,46
5379,9,13616,50
5380,1,16654,22
5381,5,7231,36
5382,9,30889,44
5383,6,44684,22
5384,2,3664,79
5385,8,17153,51
5386,10,20076,40
5387,4,4627,71
5388,3,24094,63
5389,5,36203,6
5390,10,20179,12
5391,1,39535,25
5392,5,40487,57
5393,2,866,69
5394,1,29920,76
5395,10,2860,52
5396,9,13842,40
5397,8,16887,3
5398,1,27168,65
5399,9,348,57
5400,7,27310,19
5401,8,24087,67
5402,7,16177,20
5403,10,6180,45
5404,8,26301,71
5405,4,37063,9
5406,4,45201,96
5407,1,28425,75
5408,10,38638,92
5409,1,31222,80
5410,5,15785,52
5411,1,12256,95
5412,3,33001,68
5413,7,38827,93
5414,9,8804,58
5415,5,32254,87
5416,7,30575,14
5417,1,2552,16
5418,2,25246,72
5419,9,18835,33
5420,1,17690,1
5421,4,27419,29
5422,8,37553,63
5423,6,11766,54
5424,3,36679,90
5425,3,13552,10
5426,3,15298,45
5427,3,44936,52
5428,3,824,4
5429,1,29404,93
5430,2,6851,17
5431,8,17294,93
5432,3,2678,10
5433,1,14455,34
5434,3,32520,70
5435,2,19620,19
5436,7,33441,58
5437,1,22127,2
5438,10,28756,73
5439,10,9418,30
5440,4,28947,85
5441,7,38302,96
5442,5,10877,53
5443,4,21933,99
5444,6,37560,93
5445,7,5342,31
5446,10,40209,85
5447,4,1685,32
5448,1,15957,43
5449,5,11428,82
5450,7,22945,88
5451,8,2567,49
5452,6,24475,29
5453,9,22026,7
5454,3,1408,97
5455,5,38677,49
5456,5,6537,18
5457,2,45338,94
5458,6,6144,55
5459,7,13784,7
5460,6,24273,26
5461,3,25440,82
5462,6,21200,41
5463,7,24814,97
5464,4,42900,4
5465,8,2698,26
5466,6,14214,57
5467,7,3291,37
5468,8,16806,1
5469,8,14389,84
5470,1,35454,34
5471,3,2473,3
5472,9,6259,17
5473,9,107,100
5474,5,9132,83
5475,2,32560,10
5476,2,33574,29
5477,7,21704,49
5478,2,18832,42
5479,6,45420,80
5480,4,10969,32
5481,5,30411,31
5482,6,26214,34
5483,7,1007,10
5484,10,22896,52
5485,10,6048,87
5486,9,6557,15
5487,4,36071,75
5488,9,5414,3
5489,7,466,87
5490,4,41502,17
5491,10,24601,11
5492,8,21928,93
5493,2,4249,54
5494,4,9298,46
5495,9,26506,40
5496,2,10204,3
5497,2,4820,20
5498,2,17608,6
5499,9,37033,81
5500,10,13737,28
5501,3,4479,56
5502,4,13040,83
5503,3,30259,53
5504,3,41911,61
5505,9,5368,67
5506,10,16113,7
5507,10,26835,89
5508,1,36315,88
5509,5,27574,31
5510,9,29641,1
5511,1,253,88
5512,4,42213,84
5513,1,42048,35
5514,2,44535,49
5515,2,13589,79
5516,4,3300,100
5517,4,12967,20
5518,3,12401,60
5519,1,18432,4
5520,8,12577,14
5521,10,22726,91
5522,3,5207,67
5523,9,5729,61
5524,10,35986,3
5525,7,34578,22
5526,10,30174,99
5527,8,9816,62
5528,7,44816,16
5529,5,22289,48
5530,5,5685,6
5531,3,9802,36
5532,2,43271,28
5533,2,11656,75
5534,9,33667,73
5535,8,16245,85
5536,4,21125,84
5537,9,38515,11
5538,2,3525,28
5539,9,32523,57
5540,8,19613,34
5541,8,3422,66
5542,9,41856,41
5543,9,21739,88
5544,9,37277,68
5545,2,3404,32
5546,2,29150,61
5547,4,2917,80
5548,10,11604,16
5549,4,44442,34
5550,7,141,54
5551,3,15975,5
5552,2,17977,23
5553,5,18574,99
5554,4,21223,57
5555,2,23603,55
5556,4,4938,88
5557,1,26511,99
5558,7,13130,61
5559,7,43884,87
5560,3,12579,67
5561,6,16349,42
5562,3,19172,35
5563,5,19155,25
5564,4,13521,67
5565,7,21031,24
5566,3,6974,5
5567,5,39806,85
5568,2,13336,20
5569,9,3483,77
5570,5,35835,52
5571,6,30055,55
5572,6,13618,24
5573,4,14319,76
5574,2,3445,37
5575,5,24598,58
5576,2,29529,100
5577,10,5826,21
5578,2,15846,95
5579,3,14012,43
5580,1,6872,5
5581,1,28860,70
5582,2,4631,87
5583,7,37451,81
5584,4,1848,49
5585,9,19888,9
5586,8,24671,10
5587,8,24762,60
5588,4,28988,22
5589,6,14236,85
5590,3,2934,46
5591,9,41046,55
5592,7,32964,100
5593,10,24149,97
5594,4,16228,81
5595,2,8559,5
5596,4,10013,100
5597,7,6424,41
5598,9,25279,54
5599,8,39309,33
5600,8,18284,26
5601,8,30675,18
5602,3,1241,26
5603,4,3424,73
5604,8,38775,50
5605,4,28664,14
5606,9,13638,45
5607,4,8682,11
5608,4,34963,76
5609,4,42895,88
5610,7,33777,6
5611,2,16547,75
5612,6,26189,49
5613,4,26156,58
5614,6,14934,89
5615,5,7551,64
5616,8,21327,41
5617,1,8726,76
5618,9,2372,58
5619,1,1509,79
5620,8,5053,58
5621,9,32939,19
5622,5,12847,77
5623,5,40626,15
5624,3,37282,71
5625,5,39632,14
5626,7,524,72
5627,7,23721,32
5628,6,42376,75
5629,10,9427,100
5630,2,28899,61
5631,5,22697,35
5632,4,1218,99
5633,10,8645,64
5634,5,9361,56
5635,10,43586,66
5636,3,15957,1
5637,7,4352,85
5638,3,40807,96
5639,2,2899,74
5640,9,25142,79
5641,6,27425,49
5642,7,37205,16
5643,3,28915,77
5644,3,31098,61
5645,8,37863,84
5646,8,2343,41
5647,8,22126,73
5648,3,35402,56
5649,3,1595,92
5650,6,31098,50
5651,6,10976,2
5652,3,10105,53
5653,7,24607,63
5654,6,25566,58
5655,3,33458,72
5656,5,26253,93
5657,2,33455,64
5658,10,32560,45
5659,8,6549,95
5660,3,20237,27
5661,9,21004,2
5662,7,31030,46
5663,7,25150,64
5664,2,41502,39
5665,7,5360,17
5666,8,20410,59
5667,5,32951,83
5668,3,45296,38
5669,1,16881,89
5670,9,142,52
5671,2,8960,27
5672,4,45207,40
5673,9,34501,18
5674,5,19088,90
5675,10,6224,58
5676,4,18443,43
5677,10,2327,66
5678,6,8829,70
5679,3,4162,43
5680,7,34281,30
5681,1,40863,97
5682,10,13578,50
5683,5,37693,79
5684,1,15100,12
5685,6,36303,57
5686,4,2973,94
5687,2,22121,66
5688,8,18551,84
5689,7,40894,44
5690,10,40276,59
5691,2,25047,92
5692,1,25816,86
5693,2,20086,12
5694,9,5527,91
5695,6,5187,42
5696,5,45149,50
5697,5,23603,8
5698,2,13913,29
5699,5,31611,83
5700,5,26226,67
5701,8,8919,13
5702,9,22380,13
5703,1,21543,97
5704,3,6534,26
5705,5,32184,40
