author_id,author_name
6948,Philip Khuri Hitti
6949,Philip Levine
6950,Philip M. Austin
6951,Philip Mairet
6952,Philip Nel
6953,Philip Norman
6954,Philip Novak
6955,Philip Plait
6956,Philip Prowse
6957,Philip Pullman
6958,Philip Rieff
6959,Philip Roth
6960,Philip Roughton
6961,Philip S. Watson
6962,Philip Stewart
6963,Philip Thody
6964,Philip Vellacott
6965,Philip W. Comfort
6966,Philip Wayne
6967,Philip Whalen
6968,Philip Zaleski
6969,Philippa Carr
6970,Philippa Gregory
6971,Philippa Pearce
6972,Philippa Stratton
6973,Phillip C. McGraw
6974,Phillip Glasier
6975,Phillip Lopate
6976,Phillip Mallett
6977,Phillip Margolin
6978,Phillip R. Burger
6979,Phillip de ste. Croix
6980,Phillips Bradley
6981,Phoebe Dunn
6982,Phyllis A. Bird
6983,Phyllis Haddox
6984,Phyllis Reynolds Naylor
6985,Pico Iyer
6986,Pierce Askegren
6987,Pierdomenico Baccalario
6988,Pierre Boulle
6989,Pierre Furlan
6990,Pierre Guglielmina
6991,Pierre Hadot
6992,Pierre Le Motteux
6993,Pierre-Louis Rey
6994,Piers Anthony
6995,Piet Mondrian
6996,Pilar Giralt Gorina
6997,Pilar del Río
6998,Pimsleur Language Programs
6999,Pindar
7000,Piotr W. Cholewa
7001,Plato
7002,Plotinus
7003,Plum Sykes
7004,Plym Peters
7005,Pociao
7006,Polly Horvath
7007,Ponder Goembel
7008,Pookie Rolf
7009,Pop Ink
7010,Pop Mhan
7011,Poppy Z. Brite
7012,Poul Anderson
7013,Pratap Chandra Ray
7014,Preston B. Nichols
7015,Preston McDaniels
7016,Preston Peet
7017,Prima Publishing
7018,Primo Levi
7019,Priscilla Meyer
7020,Protagoras
7021,Prudence See
7022,Prunella Scales
7023,Pulat Otkan
7024,Pythagoras
7025,Python Bonkers
7026,Pádraic Pearse
7027,Qiu Xiaolong
7028,Queen Latifah
7029,Quentin Bell
7030,Quentin Blake
7031,Quentin Carter
7032,Quentin Fiore
7033,Quentin Skinner
7034,Quentin W. Fleming
7035,Quincy Jones
7036,R. Carlos Nakai
7037,R. Davis
7038,R. Dillon Boylan
7039,R. Gary Patterson
7040,R. M. Hare
7041,R. McL. Wilson
7042,R. Michael Perry
7043,R. Paulin
7044,R. Scott Bakker
7045,R. Scott Smith
7046,R. Shamasastry
7047,R. Weatherall
7048,R. de Roussy de Sales
7049,R.A. Foakes
7050,R.A. Lafferty
7051,R.A. Salvatore
7052,R.B. Bernstein
7053,R.C. Sproul
7054,R.C.S. Libri
7055,R.D. Gooder
7056,R.F. Laird
7057,R.J. Hollingdale
7058,R.K. Narayan
7059,R.L. Stine
7060,R.L. Wilson
7061,R.M. Frazer
7062,R.R. Palmer
7063,R.W. Alley
7064,R.W. Franklin
7065,R.W.B. Lewis
7066,Rachel Bespaloff
7067,Rachel Caine
7068,Rachel Carson
7069,Rachel Cohn
7070,Rachel Field
7071,Rachel Gurney
7072,Rachel Klein
7073,Rachel Lichtenstein
7074,Rachel Nacth
7075,Rachel Pollack
7076,Rachel Ryan
7077,Rachel Simon
7078,Radcliffe G. Edmonds III
7079,Radclyffe
7080,Radio B92
7081,Radu Florescu
7082,Raeleen D'Agostino Mautner
7083,Raelynn Hillhouse
7084,Rafael Carpintero
7085,Rafael De la Iglesia
7086,Rafe Martin
7087,Rags Morales
7088,Raina Telgemeier
7089,Rainer Funk
7090,Rainer Maria Rilke
7091,Rajiv Chandrasekaran
7092,Ralph C. Wood
7093,Ralph D. Sawyer
7094,Ralph E. Matlaw
7095,Ralph Ellison
7096,Ralph Fowler
7097,Ralph Freedman
7098,Ralph Ginzburg
7099,Ralph Gladstone
7100,Ralph L. Fowler
7101,Ralph Manheim
7102,Ralph McInerny
7103,Ralph Richardson
7104,Ralph Steadman
7105,Ram Dass
7106,Rama Prasada
7107,Ramanuja
7108,Ramsey Campbell
7109,Ramón González Férriz
7110,Ramón Pérez
7111,Rand B. Evans
7112,Randall Hyde
7113,Randall Kenan
7114,Randall M. MacDonald
7115,Rande Brown
7116,Randolf Hogan
7117,Randy Alcorn
7118,Randy Cerveny
7119,Randy Clark
7120,Randy DuBurke
7121,Randy Leffingwell
7122,Randy Shilts
7123,Raph Koster
7124,Ravi Zacharias
7125,Ray Bartlett
7126,Ray Bradbury
7127,Ray Ebert
7128,Ray Garton
7129,Ray McAllister
7130,Ray Monk
7131,Ray Oldenburg
7132,Raymond Benson
7133,Raymond Carver
7134,Raymond Chandler
7135,Raymond E. Feist
7136,Raymond Geuss
7137,Raymond Jafelice
7138,Raymond Queneau
7139,Raymond T. McNally
7140,Raymond Todd
7141,Rayner Heppenstall
7142,Raynold Gideon
7143,Raël
7144,Raúl Amundaray
7145,Rea Wilmshurst
7146,Reader's Digest Association
7147,Reb Anderson
7148,Rebecca  Brown
7149,Rebecca  Wood
7150,Rebecca Aberg
7151,Rebecca Coffey
7152,Rebecca Dart
7153,Rebecca Goldstein
7154,Rebecca Guay
7155,Rebecca Hagan Lee
7156,Rebecca J. Donatelle
7157,Rebecca Morrill
7158,Rebecca R. Merrill
7159,Rebecca Solnit
7160,Rebecca St. James
7161,Rebecca Van Slyke
7162,Rebecca West
7163,Rebecca York
7164,Red  Smith
7165,Red Pine
7166,Reduced Shakespeare Company
7167,Redwood Kardon
7168,Reed Martin
7169,Regina Jehn
7170,Regina Kehn
7171,Regina Marler
7172,Regina Sexton
7173,Regina Winter
7174,Reginald E. Allen
7175,Reginald Gibbons
7176,Reginald Hill
7177,Reinaldo Arenas
7178,Reinhold Messner
7179,Reinholdo Merkelbach
7180,Rem Koolhaas
7181,Remy Gorga Filho
7182,Renate Orth-Guttmann
7183,Renato Guedes
7184,Rene Cloke
7185,Rene Gutteridge
7186,Rene Reid Yarnell
7187,Renee Baron
7188,Renee Randman
7189,René Descartes
7190,René Huigen
7191,René Weis
7192,Renée Graef
7193,Renée Mauborgne
7194,Retha M. Warnicke
7195,Rex Gibson
7196,Rex Pickett
7197,Rex Warner
7198,Reynolds Price
7199,Reza Aslan
7200,Rheta Grimsley Johnson
7201,Rhoda R. Gilman
7202,Rhonda  Evans
7203,Rian Hughes
7204,Rian Verhoeven
7205,Ric González
7206,Ricardo Piglia
7207,Ricardo Semler
7208,Rich Amtower
7209,Rich Handley
7210,Rich Hedden
7211,Rich McCord
7212,Rich Rankin
7213,Rich Tennant
7214,Rich Wulf
7215,Richard     Price
7216,Richard   Holmes
7217,Richard   Preston
7218,Richard  Adams
7219,Richard  Hull
7220,Richard  Kelly
7221,Richard  Poe
7222,Richard A. Hawley
7223,Richard A. Houser
7224,Richard A. Knaak
7225,Richard A. Lupoff
7226,Richard A. Posner
7227,Richard Alpert
7228,Richard Appignanesi
7229,Richard Astro
7230,Richard Austin
7231,Richard B. Alley
7232,Richard B. Lee
7233,Richard B. Primack
7234,Richard B. Sewall
7235,Richard Bach
7236,Richard Bachman
7237,Richard Ballantine
7238,Richard Bausch
7239,Richard Bonson
7240,Richard Brautigan
7241,Richard Brzezinski
7242,Richard Buskin
7243,Richard Buxton
7244,Richard C. Beatty
7245,Richard Case
7246,Richard Chasemore
7247,Richard Corben
7248,Richard Corliss
7249,Richard Corman
7250,Richard Cowdrey
7251,Richard Crawley
7252,Richard Curtis
7253,Richard D. Bartlett
7254,Richard D. McKiharan Jr.
7255,Richard D. Nelson
7256,Richard D. Woods
7257,Richard Dalby
7258,Richard Dawkins
7259,Richard Deveson
7260,Richard Dooling
7261,Richard E. Neustadt
7262,Richard Ellmann
7263,Richard Elman
7264,Richard Eyre
7265,Richard Fariña
7266,Richard Ferrrone
7267,Richard Flanagan
7268,Richard Ford
7269,Richard Freeborn
7270,Richard Garnett
7271,Richard Giannone
7272,Richard Gilman
7273,Richard Godden
7274,Richard Gott
7275,Richard H. Dees
7276,Richard H. King
7277,Richard H. Minear
7278,Richard H. Rovere
7279,Richard Hanley
7280,Richard Hefter
7281,Richard Hofstadter
7282,Richard Holbrooke
7283,Richard Hollis
7284,Richard Howard
7285,Richard Isanove
7286,Richard J. Dunn
7287,Richard J. Evans
7288,Richard J. Foster
7289,Richard Johnsonbaugh
7290,Richard K. Morgan
7291,Richard Kennedy
7292,Richard Kern
7293,Richard Klein
7294,Richard L. Tierney
7295,Richard Lannon
7296,Richard Laymon
7297,Richard Lee Byers
7298,Richard Liebmann-Smith
7299,Richard Llewellyn
7300,Richard M. Nixon
7301,Richard M. Rorty
7302,Richard M. Weaver
7303,Richard Maltby
7304,Richard Matheson
7305,Richard McKenna
7306,Richard Miller
7307,Richard Nahas
7308,Richard Nelson Bolles
7309,Richard Olney
7310,Richard P. Feynman
7311,Richard P. Martin
7312,Richard P. Wasowski
7313,Richard Paige
7314,Richard Parks
7315,Richard Paul Russo
7316,Richard Peck
7317,Richard Peter McKeon
7318,Richard Pevear
7319,Richard Platt
7320,Richard Poe
7321,Richard Poirier
7322,Richard Powers
7323,Richard Preston
7324,Richard Price
7325,Richard Proenneke
7326,Richard Proudfoot
7327,Richard R. George
7328,Richard R. Lingeman
7329,Richard Reeves
7330,Richard Rhodes
7331,Richard Rubin
7332,Richard Russell Lawrence
7333,Richard Russo
7334,Richard Rutherford
7335,Richard S. Hartmetz
7336,Richard S. Kennedy
7337,Richard S. Levy
7338,Richard Sapir
7339,Richard Seaford
7340,Richard Seever
7341,Richard Seymour Hall
7342,Richard Shenkman
7343,Richard Slotkin
7344,Richard Snow
7345,Richard Stapleford
7346,Richard Stoneman
7347,Richard T. Gray
7348,Richard Taylor
7349,Richard V. Greene
7350,Richard W. Bulliet
7351,Richard W. Etulain
7352,Richard W. Wrangham
7353,Richard Wagner
7354,Richard Wilhelm
7355,Richard Winston
7356,Richard Wright
7357,Richard Yates
7358,Richmond Croom Beatty
7359,Richmond Lattimore
7360,Rick Barba
7361,Rick Bass
7362,Rick Decker
7363,Rick Geary
7364,Rick Hautala
7365,Rick Hicks
7366,Rick Lacy
7367,Rick Leonardi
7368,Rick Moody
7369,Rick Osborne
7370,Rick Riordan
7371,Rick Steves
7372,Rick Takvorian
7373,Rick Warren
7374,Ridley Pearson
7375,Ridley Scott
7376,Riki Anne Wilchins
7377,Ring Lardner
7378,Rita Dove
7379,Roald Dahl
7380,Rob Bell
7381,Rob Humphreys
7382,Rob Inglis
7383,Rob Kidd
7384,Rob Lachenauer
7385,Rob Leigh
7386,Rob Marshall
7387,Rob Orsini
7388,Rob Pepper
7389,Rob Thomas
7390,Rob Vaux
7391,Rob White
7392,Rob Williams
7393,Robb Forman Dew
7394,Robbie Stamp
7395,Robert     Smith
7396,Robert    Lee
7397,Robert   Harris
7398,Robert  Evans
7399,Robert  Hamburger
7400,Robert  Mayer
7401,Robert  Stone
7402,Robert A. Caro
7403,Robert A. Dahl
7404,Robert A. Freitas Jr.
7405,Robert A. Greenberg
7406,Robert A. Harris
7407,Robert A. Heinlein
7408,Robert A. Johnson
7409,Robert A. Maguire
7410,Robert A. Nye
7411,Robert A. Phillips
7412,Robert A. Weiss
7413,Robert A.M. Stern
7414,Robert Aickman
7415,Robert Aitken
7416,Robert Altman
7417,Robert Andrew Parker
7418,Robert Anton Wilson
7419,Robert Arp
7420,Robert Arthur
7421,Robert Atwan
7422,Robert B. Baer
7423,Robert B. Cialdini
7424,Robert B. Leighton
7425,Robert B. Parker
7426,Robert B. Reich
7427,Robert B. Rohmer
7428,Robert B. Shaw
7429,Robert B. Strassler
7430,Robert Baldick
7431,Robert Bauval
7432,Robert Benedetti
7433,Robert Bethke
7434,Robert Bloch
7435,Robert Bly
7436,Robert Bogdan
7437,Robert Boyle
7438,Robert Brent Toplin
7439,Robert Bringhurst
7440,Robert Brustein
7441,Robert Burns
7442,Robert C. O'Brien
7443,Robert Coles
7444,Robert Crais
7445,Robert Creeley
7446,Robert Crumb
7447,Robert Cullen
7448,Robert D. Kaplan
7449,Robert D. Putnam
7450,Robert D. Richardson Jr.
7451,Robert D. San Souci
7452,Robert D. Siegel
7453,Robert Dallek
7454,Robert DeMaria Jr.
7455,Robert DeMott
7456,Robert Doisneau
7457,Robert Douglas-Fairhurst
7458,Robert E. Barnes
7459,Robert E. Hemenway
7460,Robert E. Howard
7461,Robert E. Vardeman
7462,Robert E. Weinberg
7463,Robert Egan
7464,Robert F. Kennedy Jr.
7465,Robert Faggen
7466,Robert Fagles
7467,Robert Ferrigno
7468,Robert Fitzgerald
7469,Robert Folkenflik
7470,Robert Frost
7471,Robert Fulghum
7472,Robert G. Hagstrom
7473,Robert Geroch
7474,Robert Giroux
7475,Robert Goddard
7476,Robert Gottlieb
7477,Robert Gould
7478,Robert Graves
7479,Robert Greenberger
7480,Robert Greene
7481,Robert Gregg
7482,Robert Hapgood
7483,Robert Hardy
7484,Robert Hardy Baker
7485,Robert Hass
7486,Robert Hellenga
7487,Robert Hessen
7488,Robert Hillyer
7489,Robert Hurley
7490,Robert Hutchinson
7491,Robert Irwin
7492,Robert J. Ackerman
7493,Robert J. Allison
7494,Robert J. Milch
7495,Robert J. Ray
7496,Robert Jay Lifton
7497,Robert Jordan
7498,Robert K. Massie
7499,Robert Kanigher
7500,Robert Kimball
7501,Robert Kirkman
7502,Robert L. Geneve
7503,Robert L. McLaughlin
7504,Robert L. O'Connell
7505,Robert L. Wolke
7506,Robert Lachenauer
7507,Robert Lethbridge
7508,Robert Lindsey
7509,Robert Louis Stevenson
7510,Robert Ludlum
7511,Robert M. Adams
7512,Robert M. Cutler
7513,Robert M. Durling
7514,Robert M. Pirsig
7515,Robert M. Price
7516,Robert M. Sapolsky
7517,Robert Mason
7518,Robert Maxwell Ogilvie
7519,Robert Mayhew
7520,Robert McAfee Brown
7521,Robert McCloskey
7522,Robert McKee
7523,Robert Mezey
7524,Robert Michaels
7525,Robert Munsch
7526,Robert Musil
7527,Robert N. Bellah
7528,Robert Nelson
7529,Robert Nye
7530,Robert O'Clair
7531,Robert O'Keefe
7532,Robert Olmstead
7533,Robert P. Miles
7534,Robert Paul Lamb
7535,Robert Paul Wolff
7536,Robert Penn Warren
7537,Robert Pinsky
7538,Robert Polito
7539,Robert R. McCammon
7540,Robert Rietty
7541,Robert Robinson
7542,Robert S. Baker
7543,Robert S. Hartman
7544,Robert S. Miola
7545,Robert Sabuda
7546,Robert Sandberg
7547,Robert Scholes
7548,Robert Scoble
7549,Robert Sedgewick
7550,Robert Shapard
7551,Robert Sheckley
7552,Robert Shekter
7553,Robert Silverberg
7554,Robert Smythe Hichens
7555,Robert Sokolowski
7556,Robert Stephens
7557,Robert Stock
7558,Robert T. Kiyosaki
7559,Robert Tallant
7560,Robert Templer
7561,Robert Thompson
7562,Robert Todd Carroll
7563,Robert Turner
7564,Robert Uhlig
7565,Robert Vavra
7566,Robert W. Chambers
7567,Robert W. Ebendorf
7568,Robert W. Harris
7569,Robert W. Lawson
7570,Robert W. Service
7571,Robert W. Strayer
7572,Robert Welch Herrick
7573,Robert Westall
7574,Robert Whitefield
7575,Robert Whitfield
7576,Robert X. Cringely
7577,Robert Zemeckis
7578,Roberta Carter Clark
7579,Roberta Gellis
7580,Roberta Grobel Intrater
7581,Roberta Rambelli
7582,Roberta Zuppet
7583,Roberto Calasso
7584,Roberto Fernandez Sastre
7585,Roberto González Echevarría
7586,Roberto Tamassia
7587,Roberto de Hollanda
7588,Roberts Liardon
7589,Robertson Davies
7590,Robin  Davis
7591,Robin Buss
7592,Robin Chapman Stacey
7593,Robin Cook
7594,Robin D.G. Kelley
7595,Robin Ellis
7596,Robin Feuer Miller
7597,Robin Gillespie
7598,Robin Hanson
7599,Robin Hard
7600,Robin Hobb
7601,Robin Landa
7602,Robin Lane  Fox
7603,Robin Lane Fox
7604,Robin M. Akert
7605,Robin Maxwell
7606,Robin McGraw
7607,Robin McKinley
7608,Robin Norwood
7609,Robin P. Williams
7610,Robin Preiss Glasser
7611,Robin S. Sharma
7612,Robin Wasserman
7613,Robin Waterfield
7614,Robin Wayne Bailey
7615,Robin Wells
7616,Robyn McGrew
7617,Rockwell Kent
7618,Roddy Doyle
7619,Roderick Townley
7620,Rodman Philbrick
7621,Rodney Livingstone
7622,Rodney Ramos
7623,Rodney Stark
7624,Roff Smith
7625,Roger Angell
7626,Roger Bollen
7627,Roger D. Dawe
7628,Roger Dressler
7629,Roger E. Moore
7630,Roger Ebert
7631,Roger Hargreaves
7632,Roger Kahn
7633,Roger L. Conover
7634,Roger Lancelyn Green
7635,Roger Langton
7636,Roger Lea MacBride
7637,Roger Lowenstein
7638,Roger Pearson
7639,Roger Penrose
7640,Roger Rees
7641,Roger Scruton
7642,Roger Shattuck
7643,Roger T. Ames
7644,Roger Walsh
7645,Roger Whitehouse
7646,Roger Wilmut
7647,Roger Zelazny
7648,Rohinton Mistry
7649,Roland Barthes
7650,Roland H. Bainton
7651,Roland J. Green
7652,Rolfe Humphries
7653,Rolland Baker
7654,Rolland Hein
7655,Roma Gill
7656,Romano Scarpa
7657,Roméo Dallaire
7658,Ron     Miller
7659,Ron  Louis
7660,Ron Barrett
7661,Ron Bevirt
7662,Ron Chernow
7663,Ron Daniels
7664,Ron Dias
7665,Ron Emmons
7666,Ron Goulart
7667,Ron Manville
7668,Ron Marz
7669,Ron McLarty
7670,Ron McMillan
7671,Ron Powers
7672,Ron Randall
7673,Ron Rash
7674,Ron Roy
7675,Ron Zalme
7676,Rona Sharon
7677,Ronald B. Flowers
7678,Ronald Dworkin
7679,Ronald Frederick Willetts
7680,Ronald H. Cohn
7681,Ronald Hayman
7682,Ronald Hingley
7683,Ronald J. Faust
7684,Ronald K. Levao
7685,Ronald L. DiSanto
7686,Ronald L. Martinez
7687,Ronald Radano
7688,Ronald Speirs
7689,Ronald Takaki
7690,Ronda Pattison
7691,Ronda Thompson
7692,Ronlyn Domingue
7693,Ros Ballaster
7694,Ros Schwartz
7695,Rosa María Curto
7696,Rosa Montero
7697,Rosaleen Linehan
7698,Rosalie Guillaume
7699,Rosalind Ayres
7700,Rosalind Laker
7701,Rosalind M. Greenberg
7702,Rosalind Miles
7703,Rosalind Thomas
7704,Rosalyn Landor
7705,Rosamond Kent Sprague
7706,Rosamund Bartlett
7707,Rosamund Fowler
7708,Rosamunde Pilcher
7709,Rose A. Zimbardo
7710,Rose Tremain
7711,Rose Wilder Lane
7712,Rosemarie Morgan
7713,Rosemary Edghill
7714,Rosemary Jann
7715,Rosemary Leach
7716,Rosemary Wells
7717,Rosetta James
7718,Rosie Daley
7719,Rosita Arvigo
7720,Roslyn M. Jordan
7721,Ross Andru
7722,Ross Garnaut
7723,Ross Samson
7724,Ross Thomas
7725,Rough Guides
7726,Rowland Barber
7727,Roxane Azimi
7728,Roy C. Flannagan
7729,Roy Campbell
7730,Roy Dotrice
7731,Roy F. Cucchiara
7732,Roy Hudd
7733,Roy McKie
7734,Roy Mottahedeh
7735,Roy Thomas
7736,Rubem A. Alves
7737,Ruby Ann Boxcar
7738,Ruby Blondell
7739,Ruby Dee
7740,Ruby K. Payne
7741,Ruby Randig
7742,Rudolfo Anaya
7743,Rudolph F. Rau
7744,Rudolph R. Windsor
7745,Rudolph W. Giuliani
7746,Rudyard Kipling
7747,Rufus Beck
7748,Rufus Goodwin
7749,Rula Lenska
7750,Rumer Godden
7751,Rumi
7752,Rumiko Takahashi
7753,Rupa Bajwa
7754,Rupert Pole
7755,Rush Rhees
7756,Russ Braun
7757,Russ Heath
7758,Russ Kick
7759,Russ McDonald
7760,Russ Roberts
7761,Russell          Davis
7762,Russell Banks
7763,Russell Davis
7764,Russell Evans
7765,Russell H. Tandy
7766,Russell Hoban
7767,Russell Novotny
7768,Russell Roberts
7769,Russell Shorto
7770,Rusty Young
7771,Ruth  Abbey
7772,Ruth Brown
7773,Ruth Downie
7774,Ruth E. Feber
7775,Ruth E. Harper
7776,Ruth Feldman
7777,Ruth Heller
7778,Ruth Krauss
7779,Ruth Mazo Karras
7780,Ruth Ozeki
7781,Ruth Prawer Jhabvala
7782,Ruth R. Wisse
7783,Ruth Reichl
7784,Ruth Rendell
7785,Ruth S. Noel
7786,Ruth Stiles Gannett
7787,Ruth Tenzer Feldman
7788,Ruth Ward
7789,Ruth Westheimer
7790,Ruud van der Rol
7791,Ryan Benjamin
7792,Ryan Sook
7793,Ryan Stegman
7794,Ryder Windham
7795,Ryōkan
7796,Ryōtarō Shiba
7797,Ryū Murakami
7798,Ryūnosuke Akutagawa
7799,S. Douglas Olson
7800,S.A. Handford
7801,S.C. Gwynne
7802,S.D. Schindler
7803,S.E. Hinton
7804,S.L. Viehl
7805,S.M. Stirling
7806,S.N. Lewitt
7807,S.T. Joshi
7808,S.W. Dyde
7809,Sabine C. Bauer
7810,Sabine d'Estree
7811,Sabrina Jones
7812,Sachiko Sato
7813,Sage Walker
7814,Sahara Kelly
7815,Saint-Bris Gonzague
7816,Sakura Mizuki
7817,Sakurako Gokurakuin
7818,Sally Beauman
7819,Sally Cabot Gunning
7820,Sally Jenkins
7821,Sally Moomaw
7822,Sally Potter
7823,Sally Shuttleworth
7824,Sally Smith O'Rourke
7825,Sally Wern Comport
7826,Salma H. Al-Kuzbari
7827,Salman Rushdie
7828,Salvador Plascencia
7829,Salvatore Murdocca
7830,Sam  Burke
7831,Sam Garrett
7832,Sam Harris
7833,Sam Johnson
7834,Sam Kauffmann
7835,Sam Keen
7836,Sam Kieth
7837,Sam R. Watkins
7838,Sam Shepard
7839,Sam Walton
7840,Sam Waterston
7841,Sam Weller
7842,Samantha Bornemann
7843,Samantha Hunt
7844,Samantha Schutz
7845,Samuel B. Griffith
7846,Samuel Beckett
7847,Samuel Hynes
7848,Samuel J. Leffler
7849,Samuel Moore
7850,Samuel Putnam
7851,Samuel R. Delany
7852,Samuel Richardson
7853,Samuel Roukin
7854,Samuel Taylor Coleridge
7855,Samuel West
7856,Sandee Hathaway
7857,Sander I. Marcus
7858,Sandie Byrne
7859,Sandler
7860,Sandra Baker
7861,Sandra Balzo
7862,Sandra Benítez
7863,Sandra Blakeslee
7864,Sandra Boynton
7865,Sandra Brown
7866,Sandra Cisneros
7867,Sandra Dickinson
7868,Sandra Hack Polaski
7869,Sandra Jordan
7870,Sandra M. Gilbert
7871,Sandra Steffen
7872,Sandra West Prowell
7873,Sandy Antunes
7874,Sandy Leuthner
7875,Sandy Niemann
7876,Sandy Petersen
7877,Sang-Sun Park
7878,Sanyika Shakur
7879,Saoussan Askar
7880,Sara Barton-Wood
7881,Sara Gruen
7882,Sara Jane Boyers
7883,Sara Paretsky
7884,Sara Quin
7885,Sara S.
7886,Sara Zarr
7887,Sarah    Adams
7888,Sarah   Kay
7889,Sarah  Andrews
7890,Sarah A. Hoyt
7891,Sarah Ban Breathnach
7892,Sarah Dening
7893,Sarah Dessen
7894,Sarah Dunant
7895,Sarah E. MacDonald
7896,Sarah Elbert
7897,Sarah Fielding
7898,Sarah Gold
7899,Sarah Groenewegen
7900,Sarah Hines Stephens
7901,Sarah Jessica Parker
7902,Sarah Johnstone
7903,Sarah K. Herz
7904,Sarah L. Delany
7905,Sarah M.  Anderson
7906,Sarah Macdonald
7907,Sarah Mayberry
7908,Sarah Miller
7909,Sarah Mlynowski
7910,Sarah Ruden
7911,Sarah Shankman
7912,Sarah Susanka
7913,Sarah Vowell
7914,Sarah Webb
7915,Sarvepalli Radhakrishnan
7916,Sashiko Sato
7917,Satoru Kannagi
7918,Satosumi Takaguchi
7919,Satyajit Das
7920,Saul A. Kripke
7921,Saul A. Teukolsky
7922,Saul Bellow
7923,Saul Leiter
7924,Saul Steinberg
7925,Saul Williams
7926,Sayadaw U. Pandita
7927,Scott   Cunningham
7928,Scott  Freeman
7929,Scott Adams
7930,Scott Allie
7931,Scott Armstrong
7932,Scott Beatty
7933,Scott Brick
7934,Scott C. Jacobson
7935,Scott Donaldson
7936,Scott Elledge
7937,Scott Goto
7938,Scott Hampton
7939,Scott Hanna
7940,Scott Leonard
7941,Scott M. Fischer
7942,Scott MacMillan
7943,Scott McKowen
7944,Scott O'Dell
7945,Scott Peterson
7946,Scott Siegel
7947,Scott Sowers
7948,Scott Speck
7949,Scott Turow
7950,Scott Washburn
7951,Scott Westerfeld
7952,Scott Wetzler
7953,Scott Wolven
7954,Scott Zrubeck
7955,Sculley Bradley
7956,Seamus Deane
7957,Seamus Heaney
7958,Sean B. Carroll
7959,Sean Casey
7960,Sean Doolittle
7961,Sean J. Jordan
7962,Sean Lang
7963,Sean McMullen
7964,Sean O'Brien
7965,Sean Phillips
7966,Sean Smith
7967,Sean Stewart
7968,Sean Warren
7969,Sebastian Faulks
7970,Sei Shōnagon
7971,Selina Rosen
7972,Selina Shirley Hastings
7973,Selma G. Lanes
7974,Selwyn Reginald Cudjoe
7975,Sena Jeter Naslund
7976,Seressie Glass
7977,Sergei Nilus
7978,Sergio Mancini
7979,Sergio Ramírez
7980,Seth
7981,Seth Benardete
7982,Seth Godin
7983,Seth Mason
7984,Seth Tobocman
7985,Sevin Okyay
7986,Seymour L. Gross
7987,Shana Abe
7988,Shandra Marie
7989,Shane Claiborne
7990,Shane W. Evans
7991,Shanna Swendson
7992,Shannon Drake
7993,Shannon Eileen Hengen
7994,Shannon Hengen
7995,Shannon Holmes
7996,Shannon Russell
7997,Shara Kay
7998,Sharan Newman
7999,Sharon Creech
8000,Sharon Green
8001,Sharon Hogan
8002,Sharon Kay Penman
8003,Sharon Lebell
8004,Sharon Mazel
8005,Sharon Olds
8006,Sharon R. Vaughn
8007,Sharon Rose Wilson
8008,Sharon Salzberg
8009,Sharon Shinn
8010,Sharyn McCrumb
8011,Sharyn November
8012,Shaun Tomson
8013,Shaun Whiteside
8014,Shauna Singh Baldwin
8015,Shawn Carman
8016,Shawn E. Klein
8017,Shawn Fillbach
8018,Shawn McManus
8019,Shayla Black
8020,Shea Anton Pensa
8021,Sheelagh Alabaster
8022,Sheila Heen
8023,Sheila Murnaghan
8024,Sheila Ortiz Taylor
8025,Sheila Z.
8026,Shel  Israel
8027,Shel Silverstein
8028,Shelagh McNicholas
8029,Shelby Foote
8030,Shelby Morgen
8031,Shelley Bradley
8032,Shelley Klein
8033,Shelly Fisher Fishkin
8034,Sheri Gilmore
8035,Sheri Lynch
8036,Sheri Rose Shepherd
8037,Sheri S. Tepper
8038,Sherley Anne Williams
8039,Sherman Alexie
8040,Sherman Edwards
8041,Sherri L. King
8042,Sherrill Harbison
8043,Sherrilyn Kenyon
8044,Sherry Gershon Gottlieb
8045,Sherry Shahan
8046,Sherwood Smith
8047,Sheryl Feldman
8048,Shierry Weber Nicholsen
8049,Shifra Horn
8050,Shinji Maki
8051,Shirin Ebadi
8052,Shirley Hazzard
8053,Shirley Jackson
8054,Shirley McPhillips
8055,Shirley Rousseau Murphy
8056,Shiro Tsujimura
8057,Shiva Naipaul
8058,Sholom Aleichem
8059,Shui Chien-Tung
8060,Shūsaku Endō
8061,Sian Phillips
8062,Sian Thomas
8063,Sid Fleischman
8064,Sidney H. Sime
8065,Sidney Lamb
8066,Sidney Monas
8067,Sidney Morgenbesser
8068,Sidney Paget
8069,Sidney Sheldon
8070,Siegfried Engelmann
8071,Sieglinde Lemke
8072,Sigmund Freud
8073,Sigrid Nunez
8074,Sigrid Undset
8075,Silas House
8076,Silvia Alemany
8077,Silvia Salinas
8078,Simcha Shtull
8079,Simon  Jones
8080,Simon Anholt
8081,Simon Beecroft
8082,Simon Cleveland
8083,Simon Fraser
8084,Simon Gikandi
8085,Simon Goldhill
8086,Simon Perchik
8087,Simon Schama
8088,Simon Singh
8089,Simon Vance
8090,Simon Wells
8091,Simon Winchester
8092,Simone Bianchi
8093,Simone Weil
8094,Simone de Beauvoir
8095,Simón Bolívar
8096,Sinclair B. Ferguson
8097,Sinclair Lewis
8098,Sissy Spacek
8099,Skip Hinnant
8100,Skip Hollandsworth
8101,Skip Williams
8102,Slade Morrison
