book_id,title,average_rating,isbn,ratings_count,publisher
30243,Seduced by Moonlight (Merry Gentry  #3),4.06,0553816322,28152,Bantam
30244,The Killing Dance (Anita Blake  Vampire Hunter  #6),4.13,0425209067,59524,Berkley Hardcover
30245,Cerulean Sins (Anita Blake  Vampire Hunter  #11),3.85,0515136816,43475,Berkley Books
30246,Blue Moon (Anita Blake  Vampire Hunter  #8),4.05,0515134457,55670,Berkley Books
30247,A Stolen Season (Alex McKnight  #7),3.96,031235360X,1889,Minotaur Books
30248,Narcissus in Chains (Anita Blake  Vampire Hunter  #10),3.9,0515133876,49695,Jove
30249,Sensual Phrase  Vol. 15,4.23,1421505606,488,Viz Media
30250,Sensual Phrase  Vol. 17,4.24,1421505622,489,Viz Media
30253,Sensual Phrase  Vol. 3,4.14,1591164494,744,Viz Media
30258,Harrison's Principles of Internal Medicine,4.35,0071391401,23,McGraw-Hill Medical Publishing
30259,For a Few Demons More (The Hollows  #5),4.33,0060788380,48049,Harper Voyager
30260,A Fistful of Charms (The Hollows  #4),4.29,0060788194,47773,HarperTorch
30262,The Good  the Bad  and the Undead (The Hollows  #2),4.26,0060572973,54083,HarperTorch
30263,Every Which Way But Dead (The Hollows  #3),4.29,006057299X,60083,HarperTorch
30264,Dead Witch Walking (The Hollows  #1),4.04,0060572965,99076,HarperTorch
30268,Dates from Hell,3.78,006085409X,10630,Avon
30270,Pacto Con un Demonio,4.39,0060898720,0,HarperTorch
30271,Incubus Dreams (Anita Blake  Vampire Hunter  #12),3.79,0515139750,41737,Jove
30272,Schattenkuss (Meredith Gentry  #1),4.01,3442356911,22,Blanvalet Taschenbuch Verlag
30273,The Lunatic Cafe (Anita Blake  Vampire Hunter #4),4.12,0425201376,64036,Berkley Hardcover
30274,Circus of the Damned (Anita Blake  Vampire Hunter  #3),4.17,0425201392,78062,Berkley
30279,Bite (Anita Blake  Vampire Hunter  #8.5; Sookie Stackhouse  #5.1; Undead  #2.5; Mageverse  #1.5),3.77,051513970X,15072,Jove
30280,Out of this World,4.07,0515131091,6006,Jove Books
30281,Guilty Pleasures (Anita Blake  Vampire Hunter  #1),4.02,0425197549,115364,Berkley
30282,Cravings (Undead #1.5; Moon #3.5),3.82,0515138150,7965,Berkley Books
30284,Nachtschwärmer (Meredith Gentry  #2),4.06,3442358957,13,Blanvalet Taschenbuch Verlag
30288,Laurell K. Hamilton's Anita Blake  Vampire Hunter: Guilty Pleasures vol 1,4.17,0785127232,7302,Marvel
30289,The Republic,3.94,0140449140,136467,Penguin Classics
30290,The Republic of Plato,3.94,0465069347,1699,Basic Books
30292,Five Dialogues: Euthyphro  Apology  Crito  Meno  Phaedo,4.13,0872206335,15657,Hackett Publishing Company  Inc.
30293,Plato  Not Prozac!: Applying Eternal Wisdom to Everyday Problems,3.41,0060931361,870,Harper Perennial
30294,Republic,3.94,0872207366,500,Hackett Publishing Company  Inc.
30296,Plato's Symposium,4.04,0226042758,519,University of Chicago Press
30298,The Symposium,4.04,0140446168,174,Penguin Classics
30300,The Last Days of Socrates,4.08,0140449280,1686,Penguin Classics
30314,Embracing Love  Vol. 4,4.34,1933440171,594,Be Beautiful
30316,Embracing Love  Vol. 5,4.36,193344018X,401,Be Beautiful
30317,Embracing the Love of God: The Path and Promise of Christian Life,4.26,0060667419,63,HarperOne
30318,Embracing Love  Vol. 6,4.33,1933440198,315,Be Beautiful
30323,Jane Eyre,4.12,0192839659,684,Oxford University Press
30331,In the Forests of the Night,3.87,0440228166,13452,Laurel Leaf Library
30334,Hawksong (The Kiesha'ra  #1),4.15,044023803X,19722,Laurel Leaf
30335,Demon in My View,4.04,0440228840,10944,Laurel Leaf
30336,Shattered Mirror,4.03,0440229405,9408,Laurel Leaf
30337,Midnight Predator,4.02,0440237971,8039,Laurel Leaf Library
30340,The Pound Era,4.37,0520024273,614,University of California Press
30343,Ricochet,3.97,1416532358,15225,Simon & Schuster
30347,The Alibi,4.04,0446618675,20164,Hachette Books
30348,A Whole New Light,3.55,055329783X,2955,Bantam (Fanfare Imprint)
30349,Where There's Smoke,3.97,0446600342,5861,Grand Central Publishing (Formerly Warner Books)
30351,22 Indigo Place,3.63,0553290851,2537,Bantam (Fanfare)
30352,Led Astray (Hellraisers  #1),3.76,0778321584,2647,Mira Books
30353,Tidings of Great Joy,3.62,0553576003,1707,Bantam
30354,A Secret Splendor,3.66,077832284X,1328,Mira Books
30355,Love Beyond Reason,3.64,0446616834,1822,Grand Central Publishing
30357,Words of Silk,3.56,0446614165,2677,Grand Central Publishing
30358,Two Alone,3.7,0778324311,2155,Mira Books
30361,Not Even for Love,3.49,044661291X,1705,Grand Central Publishing
30362,Charade,3.94,0446601853,6044,Hachette Books
30363,Exclusive,3.97,0446604232,5852,Grand Central Publishing
30364,Send No Flowers (Bed & Breakfast #2),3.56,0553576011,2592,Bantam
30365,The Thrill of Victory,3.62,1551666723,1097,MIRA
30366,Heaven's Price,3.54,0553571575,1828,Bantam (Fanfare Imprint)
30367,Riley in the Morning,3.44,9792234799,2268,Gramedia Pustaka Utama
30368,The Rana Look,3.51,0553576054,2437,Bantam
30370,Texas! Sage (Texas! Tyler Family Saga  #3),4.02,0553295004,6114,Bantam
30371,Temperatures Rising,3.45,0553804081,2059,Bantam Books
30373,A Kiss Remembered,3.47,0446612618,3667,Grand Central Publishing
30376,Adam's Fall (Mason Sisters  #2),3.74,0553567683,3065,Bantam
30379,Seduction by Design,3.56,0446603104,2882,Grand Central Publishing (Formerly Warner Books)
30380,Prime Time,3.58,0446364290,2005,Grand Central Publishing
30382,Tiger Prince,3.78,155166531X,2275,MIRA
30383,Best Kept Secrets,3.77,0446533289,5805,Hachette Books
30384,Tomorrow's Promise,3.71,1551666014,1764,MIRA
30385,Sweet Anger,3.59,0446603082,2288,Vision
30386,Demon Rumm,3.35,0553576070,3122,Bantam
30387,Breakfast in Bed (Bed & Breakfast #1),3.54,0553571583,53,Fanfare
30390,Above and Beyond,3.73,077832026X,2149,Mira Books
30391,Fanta C (Mason Sisters  #1),3.62,0553562746,2317,Fanfare
30392,Relentless Desire,3.63,0515068705,22,Jove Books
30394,Sunny Chandler's Return,3.59,0553576062,2973,Bantam
30397,Sandra Brown: Three Complete Novels (Best Kept Secrets  Mirror Image  and Slow Heat in Heaven),4.21,0517077744,343,Wings
30398,The Devil's Own (Hellraiser #2),3.78,1551667932,65,MIRA
30399,The Switch,3.92,0749932554,9295,Piatkus Books
30403,Play Dirty,3.92,0743289358,9552,Simon & Schuster
30410,A Secret Splendor,3.66,1551660954,18,Mira (Mills and Boon)
30411,Texas! Trilogy,4.29,0385424701,949,Doubleday Books
30413,Betrogen,3.92,3764501359,5,Blanvalet Verlag GmbH
30415,Tempest in Eden,3.48,0446616818,1560,Warner Books (NY)
30417,The Killing of Monday Brown,3.45,0553569694,92,Bantam
30423,Un nuevo amanecer,3.98,1400001048,3,Plaza y Janes
30429,Fanta C (Loveswept   #217),3.62,0553218360,12,Loveswept
30432,Anhelos ocultos,3.94,8401505534,32,Cisne
30446,Schöne Lügen,3.6,3442354994,13,Goldmann
30458,Yesterday  I Cried,4.23,0684867486,2311,Atria Books
30474,The Communist Manifesto,3.55,0140447571,75488,Penguin Classics
30475,The Communist Manifesto and Other Revolutionary Writings: Marx  Marat  Paine  Mao  Gandhi  and Others,3.85,0486424650,311,Dover Publications
30476,The Communist Manifesto with Related Documents,3.55,0312157118,97,Bedford/St. Martin's
30477,The Communist Manifesto,3.55,1931859256,138,Haymarket Books
30480,The Communist Manifesto,3.55,1599869950,138,Filiquarian Publishing  LLC.
30482,The Communist Manifesto and Other Writings,3.65,1593083750,26,Barnes  Noble Classics
30488,The Communist Manifesto,3.55,0717802418,733,International Publishers (NYC)
30491,The Communist Manifesto (Great Ideas),3.55,014303751X,251,Penguin
30510,Paula Spencer,3.78,0670038164,1956,Viking Books
30512,Paddy Clarke Ha Ha Ha,3.76,2264022442,17042,Editions 10/18
30515,Introducing Sartre (Introducing... S.),3.58,1840466723,53,Icon Books
30517,Colonialism and Neocolonialism,3.79,041537846X,137,Routledge Classics
30518,Tête-à-Tête: Simone de Beauvoir and Jean-Paul Sartre,4.11,0060520590,108,Harper
30523,Jean-Paul Sartre: (The Giants of Philosophy),3.86,0786169427,57,Knowledge Products
30528,Observations on the Feeling of the Beautiful and Sublime,3.64,0520240782,435,University of California Press
30529,A Philosophical Enquiry into the Origin of our Ideas of the Sublime and Beautiful,3.76,0192835807,1239,Oxford University Press
30535,American Sublime: Poems,3.8,1555974325,196,Graywolf Press
30536,Beauty and the Contemporary Sublime,3.56,1581150377,39,Allworth
30537,Cigarettes Are Sublime,3.81,0822316412,138,Duke University Press Books
30542,The Art of the Ridiculous Sublime: On David Lynch's Lost Highway,3.72,0295979259,275,University of Washington Press
30551,Why Orwell Matters,3.93,0465030505,2852,Basic Books
30557,Shooting an Elephant,4.12,0141187395,7029,Penguin
30561,Ape and Essence,3.76,0929587782,3733,Ivan R. Dee Publisher
30562,Complete Essays 1  1920-25,4.33,1566633222,16,Ivan R. Dee  Publisher
30567,The Mottled Lizard,4.01,014005958X,311,Penguin Books
30569,Complete Essays 4  1936-38,4.29,156663394X,7,Ivan R. Dee
30574,Plato in 90 Minutes,3.23,1566631270,515,Ivan R. Dee Publisher
30575,The Atlantis Dialogue,3.77,0938497154,34,Shepard Publications
30580,Cancer Ward,4.21,0679601635,79,Modern Library
30585,Despair,3.92,014118454X,197,Penguin Classics
30586,Cliffs of Despair: A Journey to Suicide's Edge,3.73,0375507159,70,Random House
30587,Inconceivable: A Woman's Triumph Over Despair and Statistics,3.83,0767908201,170,Harmony
30590,Diary of a Man in Despair,4.24,1590175867,34,New York Review of Books
30591,Winston S. Churchill  Volume VIII: 'Never Despair ' 1945-1965,4.25,0395419182,19,Houghton Mifflin
30593,Pnin,3.9,1400041988,13925,Everyman's Library
30597,The Hunchback of Notre-Dame,4.0,0451527887,140529,Signet Classics
30598,The Hunchback of Notre-Dame,4.0,034547242X,140,Modern Library
30602,The Art of the Hunchback of Notre Dame,4.44,078686334X,7,Disney Editions
30606,Art and Culture: Critical Essays,3.9,0807066818,472,Beacon Press
30616,Readings for Meditation and Reflection,4.32,0060652853,272,HarperOne
30621,C.S. Lewis and the Catholic Church,3.88,0898709792,165,Ignatius Press
30622,The Collected Letters of C.S. Lewis  Volume 1: Family Letters  1905-1931,4.36,0060727632,121,HarperOne
30626,Letters to Children,4.19,0805420436,1634,B&H Publishing Group
30629,Cartas del diablo a su sobrino,4.22,006114004X,409,HarperOne
30633,The Four Loves,4.14,0006280897,34681,HarperCollins Publishers Ltd
30634,What Christians Believe,4.24,0060761539,566,HarperOne
30635,C. S. Lewis: Life  Works  and Legacy,4.43,0275991164,6,Praeger
30639,Mere Christianity: Abolition of Man (Bonus Feature),4.32,0786174366,43,Blackstone Audiobooks
30645,The Art of Listening,4.12,0826411320,290,Bloomsbury Academic
30646,Beyond the Chains of Illusion: My Encounter with Marx and Freud,4.07,082641897X,285,Bloomsbury / Continuum
30651,The Art of Loving by Erich Fromm: A True Story of a Japanese Woman,1.67,4990327500,3,Intercultural Publishing
30652,Marx's Concept of Man,4.02,0826477917,556,Bloomsbury Academic
30658,Meditations on First Philosophy,3.71,0872201929,16700,Hackett Publishing Company  Inc.
30659,Meditations,4.23,0140449337,76332,Penguin Books
30666,Gulliver's Travels,3.57,9810549415,7,YoungJin Singapore Pte. Ltd.
30671,The Sleepwalkers: A History of Man's Changing Vision of the Universe,4.25,0140192468,713,Arkana/Penguin
30673,Darkness at Noon,4.04,1416540261,1307,Scribner
30675,The Thirteenth Tribe,3.93,0330250698,9,Picador
30676,The Act of Creation,4.26,0140191917,365,Arkana/Penguin
30677,The Ghost in the Machine,4.0,0140191925,472,Arkana
30678,The Case of the Midwife Toad,3.79,0394718232,166,Vintage
30679,The Invisible Writing,4.31,0099490684,115,Vintage Classics
30680,Up in the Air,2.86,0385722370,3504,Anchor
30681,Thumbsucker,3.44,0385497091,1203,Broadway Books
30697,Crazy Lady!,3.64,0064405710,1510,HarperCollins
30702,Be the Person You Want to Find: Relationship and Self-Discovery,4.25,0963625527,278,Keep It Simple Books
30705,Making a Change for Good: A Guide to Compassionate Self-Discipline,3.93,1590302087,304,Shambhala
30712,The Total Library: Non-Fiction 1922-1986,4.52,0141183020,164,Penguin Books Ltd
30713,Ficciones,4.45,0679422994,424,Everyman's Library
30733,Montaigne: Essays,4.16,014017897X,1214,Penguin Books
30734,The Complete Works,4.44,1400040213,166,Everyman's Library
30735,The Complete Essays,4.24,0140446044,10657,Penguin Classics
30739,On Friendship,3.73,0143036297,50,Penguin Books
30743,To America with Love: Letters from the Underground,3.96,1888996285,69,Red Hen Pr
30755,The Stories (So Far),4.0,0374524920,209,Farrar  Straus and Giroux
30771,Hellsing  Vol. 03 (Hellsing  #3),4.37,1593072023,4831,Dark Horse Manga
30774,Hellsing  Vol. 04 (Hellsing  #4),4.28,1593072597,2596,Dark Horse Manga
30786,Verserade tankar,3.0,9177129334,1,Alfabeta Bokförlag
30810,Reefer Madness: Sex  Drugs  and Cheap Labor in the American Black Market,3.78,0618446702,5330,Mariner Books
30811,Feeding the Future: From Fat to Famine  How to Solve the World's Food Crises,3.48,0887847447,2,House of Anansi Press
30812,Chew on This: Everything You Don't Want to Know About Fast Food,3.76,0618710310,3745,Houghton Mifflin
30816,Shaken (Left Behind: The Kids  #23-25),4.32,1414302681,217,Tyndale House Publishers
30818,The Rapture: In the Twinkling of an Eye   (Before They Were Left Behind  #3),4.15,1414305818,2855,Tyndale House Publishers
30820,Kingdom Come: The Final Victory (Left Behind  #13),3.98,0842360611,4148,Tyndale House Publishers
30821,John's Story: The Last Eyewitness (The Jesus Chronicles  #1),3.94,0399153896,1144,Putnam Adult
30822,Silenced: The Wrath of God Descends (Underground Zealot  #2),4.24,0842384111,1532,Tyndale House Publishers
30836,Restless Till We Rest in You: 60 Reflections from the Writings of St. Augustine (Saints Speak Today),4.67,1569550344,6,Servant Publications
30851,A Woman in Berlin: Eight Weeks in the Conquered City: A Diary,4.33,0312426119,6232,Picador
30852,The Woman Warrior,3.73,0679721886,21189,Vintage Books USA
30855,A Woman in Jerusalem,3.43,0151012261,851,Houghton Mifflin Harcourt
30856,The Kept Woman,3.81,0312939507,4037,St. Martin's Paperbacks
30859,My Woman His Wife,4.38,0975306626,971,Urban Books
30861,Woman Hollering Creek and Other Stories,4.04,0679738568,8107,Vintage
30868,The Bean Trees (Greer Family  #1),3.97,0812474945,120383,Perfection Learning
30889,The Crazyladies of Pearl Street,3.77,1400080371,1063,Broadway Books
30891,The Summer of Katya,3.99,1400098041,2257,Broadway Books
30892,The Main,3.86,1400098238,920,Broadway Books
30893,The Eiger Sanction (Jonathan Hemlock  #1),4.06,1400098025,10385,Broadway Books
30913,Time to Learn: How to Create High Schools That Serve All Students,3.5,0325008086,8,Heinemann Educational Books
30923,Scoop (Occupational Hazards  #1),3.61,1400071577,460,WaterBrook
30933,Brideshead Revisited,4.0,0316926345,79045,Back Bay Books
30934,Black Mischief,3.76,0316917338,2421,Back Bay Books
30937,The Complete Stories of Evelyn Waugh,3.99,0316926604,765,Back Bay Books
30938,Helena,3.6,082942122X,772,Loyola Classics
30941,Choo Choo (Carry Along Book & Cassette Favorites),3.91,0395511682,0,Houghton Mifflin
30948,The Rise of Christianity,4.04,0060677015,1363,HarperOne
30949,The Rise of Christianity : A Sociologist Reconsiders History,4.04,0691027498,44,Princeton University Press
30965,Grand Theft Auto: San Andreas Official Strategy Guide,4.04,0744004292,73,BradyGames
30966,Rounding the Mark (Inspector Montalbano  #7),4.07,014303748X,2598,Penguin Books
30968,Excursion to Tindari (Inspector Montalbano #5),4.03,014303460X,3393,Penguin Books
30969,Voice of the Violin (Inspector Montalbano  #4),4.03,0142004456,3907,Penguin
30971,Andreas Gursky,4.22,0870700162,70,Museum of Modern Art
30976,Moon of the Spider (Diablo  #4),3.95,0743471326,749,Pocket Star
30977,The Black Road (Diablo #2),3.67,0743426916,1224,Star Trek
30978,Legacy of Blood (Diablo  #1),3.77,067104155X,2120,Pocket Books
30981,The Kingdom of Shadow (Diablo  #3),3.93,0743426924,1181,Pocket Books/Star Trek
30982,Scales of the Serpent (Diablo: The Sin War  #2),3.86,0743471237,866,Pocket Star
30985,El Escorpion: La Marca del Diablo: El Escorpion: The Mark of the Devil,3.84,1594970009,20,Public Square Books
30992,Diablo II Ultimate Strategy Guide,3.81,0744001056,31,Vivendi
31004,El Diablo Cojuelo,3.06,8437604826,13,Cátedra
31016,El diablo de la botella,3.74,9580408556,34,Grupo Editorial Norma  S.A.
31030,Diabolo: Volume 1,3.46,1595322329,207,TokyoPop
31031,Japan (Lonely Planet Guide),4.05,1740599241,736,Lonely Planet
31034,Pink Box: Inside Japan's Sex Clubs,4.11,0810992590,260,Harry N. Abrams
31040,Japan at War:  An Oral History,4.34,1565840399,718,New Press (NY)
31049,Sister Bernadette's Barking Dog: The Quirky History and Lost Art of Diagramming Sentences,3.59,1933633107,705,Melville House Publishing
31050,A Three Dog Life,3.74,0151012113,191,Houghton Mifflin Harcourt
31054,For the Love of a Dog: Understanding Emotion in You and Your Best Friend,4.33,0345477146,2132,Ballantine Books
31067,Malcolm X Speaks: Selected Speeches and Statements,4.46,0802132138,5018,Grove Weidenfeld
31071,Martin and Malcolm and America: A Dream or a Nightmare?,4.37,0883448246,1311,Orbis Books
31072,Under the Volcano,3.79,0060955228,17894,Harper Perennial
31076,The New Knighthood: A History of the Order of the Temple,3.84,0521558727,126,Cambridge University Press
31080,Malcolm X: A Graphic Biography,3.66,0809095041,601,Hill and Wang
31082,Who Are You?: 101 Ways of Seeing Yourself,3.48,0140196099,263,Penguin Books
31083,Bosnia: A Short History,4.07,0330412442,38,Pan MacMillan
31084,The Other Boleyn Girl,4.06,0743269837,3111,Atria Books
31087,The Last Boleyn,4.05,0307237907,9097,Broadway Books
31088,The Rise and Fall of Anne Boleyn,3.96,0521406773,1336,Cambridge University Press
31089,The Secret Diary of Anne Boleyn,3.8,0684849690,5221,Atria Books
31092,The Other Boleyn Girl,4.06,0739427113,1165,Scribner
31093,Lila: An Inquiry Into Morals (Phaedrus  #2),3.78,0553299611,5317,Bantam
31095,Lila's Child: An Inquiry into Quality,3.58,1403356203,54,1st Book Library
31098,Swapping Lives,3.58,0670034800,24513,Viking Adult
31099,Babyville,3.62,0767912241,30815,Broadway Books
31100,To Have and to Hold,3.63,0767912276,22864,Broadway Books
31101,Mr. Maybe,3.45,0767905202,87217,Broadway Books
31102,Straight Talking,3.64,0141011513,234,Penguin
31103,Spellbound,3.63,0140295941,271,Penguin Books Ltd
31104,Babyville,3.62,0767912233,153,Broadway Books
31105,This Christmas,3.19,0821778064,1153,Zebra
31107,Bookends,3.72,0767907809,226,Broadway Books
31113,Krik? Krak!: Récits,4.12,2857044828,79,Pygmalion Editions
31114,Homelands: Women’s Journeys Across Race  Place  and Time,4.43,158005188X,42,Seal Press
31115,The Farming of Bones,4.07,0140280499,6757,Penguin Books
31116,The Dew Breaker,3.8,1400034299,5891,Vintage
31122,I Capture the Castle,4.0,0312181108,65013,Wyatt Book
31134,Conversations with Ernest Hemingway (Literary Conversations),4.15,0878052739,64,University Press of Mississippi
31153,The Rapture: Who Will Face the Tribulation,3.5,0736909524,4,Harvest House Publishers
31154,The Regime: Evil Advances  (Before They Were Left Behind  #2),4.11,141430577X,3657,Tyndale House Publishers
31157,The Rising: Antichrist is Born  (Before They Were Left Behind  #1),4.2,0842361936,14475,Tyndale House Publishers
31160,The Earth and Its Peoples: Volume II,4.07,0618471162,9,Cengage Learning
31166,The Earth and Its Peoples: A Global History  Volume C: Since 1750,2.0,0618427694,1,Cengage Learning
31171,The Life of Charlotte Brontë,3.91,0192838059,5549,Oxford University Press
31172,The Juvenilia of Jane Austen and Charlotte Brontë,3.86,0140432671,217,Penguin Books
31174,Selected Works of the Brontë Sisters: Jane Eyre / Villette / Wuthering Heights / Agnes Grey / The Tenant of Wildfell Hall,4.38,1840220600,96,Wordsworth Classics
31177,Morgan's Passing,3.78,0449911721,4035,Ballantine Books
31178,Back When We Were Grownups,3.52,0345477243,15040,Ballantine Books
31180,Celestial Navigation,3.79,0449911802,3403,Ballantine Books
31181,Breathing Lessons,3.66,0345485599,20474,Ballantine Books
31182,The Tin Can Tree,3.6,0449911896,2384,Ballantine Books
31185,Inside the Mind of Gideon Rayburn (Midvale Academy  #1),3.39,0312333757,1072,St. Martin's Griffin
31186,Patience & Sarah,3.9,1551521911,3833,Arsenal Pulp Press
31196,The Razor's Edge,4.19,1400034205,29486,Vintage International
31200,Razor's Edge: The Unofficial History of the Falklands War,3.79,0753821869,42,Phoenix
31204,Tom Jones,3.74,1853260215,564,Wordsworth Editions
31208,Clarissa  Or The History of a Young Lady,3.37,0451529790,56,Signet Classics
31218,The Hitchhiker's Guide to the Galaxy: The Quintessential Phase (Hitchhiker's Guide: Radio Play  #5),4.37,0563504072,61,BBC Audiobooks
31219,The Secret of Shambhala: In Search of the Eleventh Insight (Celestine Prophecy  #3),4.0,0446676489,4181,Grand Central Publishing
31220,The Celestine Vision: Living the New Spiritual Awareness,4.07,0446675237,7032,Grand Central Publishing
31222,The Purpose of Your Life: Finding Your Place In The World Using Synchronicity  Intuition  And Uncommon Sense,3.76,0688166253,218,William Morrow Paperbacks
31226,The Janson Directive (Paul Janson  #1),3.86,0312989385,7281,St. Martin's Paperbacks
31227,The Moscow Vector (Covert-One  #6),3.98,0312990715,6321,St. Martin's Paperbacks
31229,The Ambler Warning,3.72,0312990693,9289,St. Martin's Paperbacks
31235,Historical Romances: The Prince and the Pauper / A Connecticut Yankee in King Arthur’s Court / Personal Recollections of Joan of Arc,4.38,0940450828,296,Library of America
31242,Bleak House,4.01,0143037617,80104,Penguin Books
31244,Our Mutual Friend,4.07,0375761144,22294,Modern Library
31247,A Christmas Carol and Other Christmas Books,3.96,0192806947,156,Oxford University Press  USA
31250,Little Dorrit,3.99,0141439963,38955,Penguin Classics
31253,Baseball: a Literary Anthology,4.24,193108209X,182,Library of America
31259,The Bourne Ultimatum (Jason Bourne  #3),4.05,0752858491,52976,Orion
31260,The Sigma Protocol,3.8,0312982518,9567,St. Martin's Paperbacks
31262,The Road to Gandolfo,3.64,0553271091,5141,Bantam
31267,The Arctic Event (Covert-One  #7),4.01,0446699071,4414,Warner Books
31270,The Altman Code (Covert-One  #4),3.95,1593978863,5,Audio Renaissance
31271,The Matlock Paper,3.88,0752858637,12533,Orion Books
31294,Fat Pig,3.56,057121150X,2356,Farrar  Straus and Giroux
31299,Hickory Dickory Dock (Hercule Poirot  #32),3.75,1572705647,13515,AudioGO
31300,A Caribbean Mystery (Miss Marple  #10),3.8,0451199928,18590,Signet
31302,Five Complete Miss Marple Novels: The Mirror Crack'd / A Caribbean Mystery / Nemesis / What Mrs. McGillicuddy Saw! / The Body in the Library,4.39,0517035804,116,Avenel Books
31303,At Bertram's Hotel,3.7,0451199936,239,Signet
31304,Nemesis (Miss Marple  #12),3.85,0451200187,18896,Signet
31305,A Pocket Full of Rye: A BBC Radio 4 Full-Cast Dramatisation,3.86,0792737369,38,Blackstone Audiobooks
31306,Murder at the Vicarage (Miss Marple  #1),4.05,0451201159,462,Signet
31307,Miss Marple Omnibus Vol. 3 (Murder at the Vicarage / Nemesis / Sleeping Murder / At Bertram's Hotel),4.32,0006499619,138,Harper Collins
31312,The Dance of Anger,4.06,006074104X,16897,William Morrow & Company
31313,Dance of the Gods (Circle Trilogy  #2),4.15,0515141666,25065,Jove
31314,Barnyard Dance,4.25,1563054426,21265,Workman Publishing Company
31316,The Dance of Intimacy: A Woman's Guide to Courageous Acts of Change in Key Relationships,4.07,006091646X,7368,William Morrow Paperbacks
31318,4:50 from Paddington / A Pocket Full of Rye (BBC Presents: Two Miss Marple Dramas),3.94,0553525638,34,Random House Audio
31331,Blood Canticle (The Vampire Chronicles #10),3.72,0099460173,19036,Arrow
31332,The Vampire Armand (The Vampire Chronicles  #6),3.76,0345434803,59191,Ballantine Books
31333,Violin,3.28,8466302204,15886,Distribooks
31335,Cry to Heaven,3.85,0345396936,18067,Ballantine Books
31340,Lasher (Lives of the Mayfair Witches  #2),3.86,0099471434,49367,Arrow Books
31341,Blood And Gold (The Vampire Chronicles  #8),3.89,0099271494,28012,Arrow
31345,Hot Stuff (Cate Madigan #1),3.74,0312941463,9285,St. Martin's Press
31350,Lovelock (Mayflower Trilogy  #1),3.47,031287751X,2150,St. Martins Press-3PL
31351,Treasure Box,3.33,006109398X,3646,Harper
31352,Songmaster,3.74,0312876629,6399,Orb Books
31353,Stone Tables,3.87,1573456632,1726,Shadow Mountain
31356,William Faulkner: The Sound and the Fury and as I Lay Dying: Essays  Articles  Reviews,3.96,023112189X,4,Columbia University Press
31358,Hart's Hope,3.47,0425058190,24,Berkley
31360,Children of the Mind (Ender's Saga  #4),3.76,0765304740,84877,Tor Books
31361,Maps in a Mirror: The Short Fiction of Orson Scott Card,4.01,0765308401,2940,Orb Books
31363,How to Write Science Fiction & Fantasy,3.9,158297103X,3408,Writer's Digest Books
31364,What Came Before He Shot Her (Inspector Lynley  #14),3.56,0060545623,6669,Harper
31365,With No One as Witness (Inspector Lynley  #13),4.04,0060545615,9952,Harper
31366,Deception on His Mind (Inspector Lynley  #9),4.05,0553575090,8028,Bantam Books
31371,Becoming a Woman of Beauty and Strength: Esther,4.27,0736904891,80,Harvest House Publishers
31373,In Pursuit of the Proper Sinner (Inspector Lynley  #10),4.1,0553575104,10608,Bantam Books
31378,A Woman's High Calling Growth and Study Guide,4.15,0736904948,13,Harvest House Publishers
31382,Living with Passion and Purpose: Luke (Woman After God's Own Heart),4.0,0736908161,22,Harvest House Publishers
31384,Loving God with All Your Mind,4.43,0736913823,1488,Harvest House Publishers
31386,Ariel Sharon: A Life,3.72,1400065879,40,Random House  Inc.
31389,Life Management for Busy Woman: Growth and Study Guide,4.53,0736910190,14,Harvest House Publishers
31401,A Wife After God's Own Heart Growth and Study Guide,4.69,0736911685,9,Harvest House Publishers
31414,Lover of Unreason: Assia Wevill  Sylvia Plath's Rival and Ted Hughes' Doomed Love,3.92,0786718617,639,Da Capo Press
31420,The Journals of Sylvia Plath,4.31,0571205216,106,Faber & Faber
31421,Letters Home,4.2,0571201156,2373,Faber & Faber
31434,The Poetry of Sylvia Plath,4.25,0231124279,27,Columbia University Press
31437,Black Boy,4.05,0060834005,88,Harper
31441,Angry Black White Boy,3.55,1400054877,614,Broadway Books
31442,Bad Boys In Black Tie (Watson Brothers  #3),3.73,0758207743,2164,Brava
31456,The Twits,3.96,0141318309,98823,Puffin Books
31462,Far from the Madding Crowd,3.94,0451528565,340,Signet Classics
31463,Far From the Madding Crowd,3.94,0141439653,104912,Penguin Books
31465,Far From the Madding Crowd,3.94,019280149X,112,Oxford University Press
31466,Far from the Madding Crowd,3.94,0140620478,320,Penguin Books
31472,Middlemarch: An Authoritative Text  Backgrounds  Reviews and Criticism,3.96,0393092100,47,W. W. Norton & Company
31474,Slaughterhouse: The Shocking Story of Greed  Neglect  And Inhumane Treatment Inside the U.S. Meat Industry,4.35,1591024501,1250,Prometheus Books
31476,A Dance At The Slaughterhouse (Matthew Scudder  #9),4.18,0380813734,3351,Harper Paperbacks
31478,Slaughterhouse Blues: The Meat and Poultry Industry in North America,3.46,0534613039,27,Wadsworth Publishing Company
31481,Inky The Indigo Fairy (Rainbow Magic  #6),3.79,043974685X,2042,Scholastic Paperbacks
31482,Sunny The Yellow Fairy (Rainbow Magic  #3),3.82,0439744660,2364,Little Apple
31483,Sky The Blue Fairy (Rainbow Magic  #5),3.83,0439746841,2267,Scholastic Paperbacks
